"ID";"QUERY";"CAT";"DIFFICULTY"
"ysqle-yahoo-458-3";"bed bath and beyond";"LQ";1
"ysqle-yahoo-458-5";"snopes";"LQ";1
"ysqle-yahoo-458-7";"chase bank";"LQ";1
"ysqle-yahoo-458-8";"second reformed church";"LQ";1
"ysqle-yahoo-459-0";"occitane";"LQ";1
"ysqle-yahoo-461-1";"porters";"LQ";2
"ysqle-yahoo-461-10";"south park";"LQ";2
"ysqle-yahoo-461-2";"porters hardware";"LQ";2
"ysqle-yahoo-461-5";"jennifer lawrence";"LQ";1
"ysqle-yahoo-461-6";"spa dolly";"LQ";1
"ysqle-yahoo-461-7";"spa moving equipment";"CatQ";10
"ysqle-yahoo-461-8";"hot tub dolly rental";"ConQ";1
"ysqle-yahoo-461-9";"south padre island";"LQ";1
"ysqle-yahoo-462-0";"perez hilton";"LQ";1
"ysqle-yahoo-462-2";"rihanna and chris brown";"ConQ";1
"ysqle-yahoo-462-3";"monica potter";"LQ";1
"ysqle-yahoo-463-0";"trans siberian orchestra";"LQ";1
"ysqle-yahoo-463-1";"baker and bonningson auctions";"LQ";1
"ysqle-yahoo-463-2";"subaru";"LQ";1
"ysqle-yahoo-463-3";"bass pro shop";"LQ";1
"ysqle-yahoo-464-0";"price is right model";"ConQ";2
"ysqle-yahoo-465-0";"autozone";"LQ";1
"ysqle-yahoo-465-1";"autozone locations";"CatQ";100
"ysqle-yahoo-466-0";"highland bakery buckhead";"LQ";1
"ysqle-yahoo-467-0";"backdoor";"ConQ";1
"ysqle-yahoo-467-1";"backdoor games";"CatQ";10
"ysqle-yahoo-468-0";"branson airport";"LQ";1
"ysqle-yahoo-468-1";"homedepot";"LQ";1
"ysqle-yahoo-468-10";"snow chains";"CatQ";100
"ysqle-yahoo-468-2";"wal-mart";"LQ";1
"ysqle-yahoo-468-3";"kindle fire";"LQ";1
"ysqle-yahoo-468-4";"bass pro";"LQ";1
"ysqle-yahoo-468-5";"cabelas";"LQ";1
"ysqle-yahoo-468-6";"wilson leather";"LQ";1
"ysqle-yahoo-468-7";"gift ideas for college students";"ConQ";1
"ysqle-yahoo-468-8";"slumber party";"ConQ, LQ";2
"ysqle-yahoo-468-9";"tire chains";"CatQ";100
"ysqle-yahoo-47-0";"la grange";"LQ";2
"ysqle-yahoo-47-1";"la grange tx";"LQ";2
"ysqle-yahoo-47-2";"la grange tx funeral homes";"CatQ";3
"ysqle-yahoo-470-0";"hotmail";"LQ";1
"ysqle-yahoo-470-1";"hot";"ConQ, LQ";2
"ysqle-yahoo-470-2";"merrill";"LQ";1
"ysqle-yahoo-470-3";"merrill lynch online";"ConQ";1
"ysqle-yahoo-471-0";"norfolk county registry of deeds";"LQ";1
"ysqle-yahoo-474-0";"noaa";"LQ";2
"ysqle-yahoo-474-2";"bing";"LQ";1
"ysqle-yahoo-474-4";"mapquest directions driving directions";"ConQ";1
"ysqle-yahoo-474-5";"yahoo mapquest directions driving directions";"ConQ";1
"ysqle-yahoo-474-6";"yahoo mapquest directions driving directions classic";"ConQ";1
"ysqle-yahoo-474-7";"yahoo mapquest";"ConQ";1
"ysqle-yahoo-474-9";"yahoo maps";"ConQ";1
"ysqle-yahoo-475-0";"cameras";"CatQ";100
"ysqle-yahoo-475-1";"qvc";"LQ";2
"ysqle-yahoo-475-2";"pittsburgh paints";"LQ";1
"ysqle-yahoo-475-3";"mohawk carpet";"LQ";2
"ysqle-yahoo-477-0";"faceboom";"ConQ";1
"ysqle-yahoo-477-1";"linkedin";"LQ";1
"ysqle-yahoo-479-0";"gangnam style christmas lights";"ConQ";1
"ysqle-yahoo-479-1";"$300k in gold dust found";"ConQ";1
"ysqle-yahoo-479-2";"emily squires dies";"ConQ";1
"ysqle-yahoo-48-0";"amlodipine besylate";"LQ";1
"ysqle-yahoo-48-1";"amlodipine besylate 5mg";"LQ";1
"ysqle-yahoo-482-0";"area code 309 illinois";"ConQ";1
"ysqle-yahoo-482-1";"you";"ConQ, LQ";2
"ysqle-yahoo-483-0";"taylor lautner regret";"ConQ";1
"ysqle-yahoo-483-1";"dial-a-smoke crackdown";"LQ";2
"ysqle-yahoo-485-1";"state of decay";"LQ";1
"ysqle-yahoo-486-0";"chamber of commerce charleston sc";"LQ";1
"ysqle-yahoo-486-1";"jicama";"ConQ";1
"ysqle-yahoo-486-2";"sumac";"ConQ";1
"ysqle-yahoo-487-0";"www.nakedjuice.com";"LQ";1
"ysqle-yahoo-488-0";"freshman player dies";"ConQ";2
"ysqle-yahoo-489-0";"breakdown";"ConQ, LQ";2
"ysqle-yahoo-489-1";"demo";"ConQ";2
"ysqle-yahoo-489-2";"demo reel";"ConQ";1
"ysqle-yahoo-489-4";"demo reel music";"ConQ";1
"ysqle-yahoo-489-5";"quicktime pro";"LQ";1
"ysqle-yahoo-49-0";"webmail";"ConQ";1
"ysqle-yahoo-490-0";"movie theaters kalamazoo mi";"CatQ";3
"ysqle-yahoo-490-1";"portage ymca";"LQ";1
"ysqle-yahoo-490-2";"intersection grand rapids";"LQ";1
"ysqle-yahoo-490-3";"jw marriott grand rapids";"LQ";1
"ysqle-yahoo-490-4";"gagie school kalamazoo";"LQ";1
"ysqle-yahoo-490-5";"bruno mars treasure";"LQ";1
"ysqle-yahoo-490-6";"all recipes";"ConQ";1
"ysqle-yahoo-490-7";"all recipes lasagna";"ConQ";1
"ysqle-yahoo-490-8";"lumineers stubborn love video";"ConQ";1
"ysqle-yahoo-491-0";"king of new york";"LQ";1
"ysqle-yahoo-491-2";"game of thrones season 3";"LQ";1
"ysqle-yahoo-491-3";"ironman coeur d alene";"LQ";1
"ysqle-yahoo-491-4";"gregg allman";"LQ";1
"ysqle-yahoo-491-5";"lake hope state park";"LQ";1
"ysqle-yahoo-491-6";"flipping out";"LQ";1
"ysqle-yahoo-491-7";"flipping out season 7";"LQ";1
"ysqle-yahoo-491-8";"moonshiners tv show";"LQ";1
"ysqle-yahoo-491-9";"moonshiners tv show season 3";"LQ";1
"ysqle-yahoo-492-0";"ea ncaa football 2014";"LQ";1
"ysqle-yahoo-492-1";"perfect pitch";"ConQ";1
"ysqle-yahoo-492-2";"superman tv show";"LQ";1
"ysqle-yahoo-492-3";"dean cain";"LQ";1
"ysqle-yahoo-492-4";"atlanta zoo";"LQ";2
"ysqle-yahoo-492-5";"mark sanchez";"LQ";1
"ysqle-yahoo-492-6";"mark sanchez buttfumble video";"ConQ";1
"ysqle-yahoo-493-0";"ryan gosling";"LQ";1
"ysqle-yahoo-493-1";"channing tatum";"LQ";1
"ysqle-yahoo-493-10";"ohio state football recruiting";"ConQ";1
"ysqle-yahoo-493-11";"okcupid";"LQ";1
"ysqle-yahoo-493-12";"collegeboard";"LQ";1
"ysqle-yahoo-493-13";"sarah jessica parker";"LQ";1
"ysqle-yahoo-493-14";"milan lucic";"LQ";1
"ysqle-yahoo-493-15";"milan lucic girlfriend";"RQ";2
"ysqle-yahoo-493-16";"carolina panthers schedule";"ConQ";1
"ysqle-yahoo-493-17";"concerts in charlotte nc";"CatQ";4
"ysqle-yahoo-493-18";"timeflies tour";"ConQ";1
"ysqle-yahoo-493-19";"how to reactivate facebook";"ConQ";1
"ysqle-yahoo-493-2";"channing tatum height";"ConQ";1
"ysqle-yahoo-493-20";"back workouts";"ConQ";1
"ysqle-yahoo-493-3";"ryan gosling height";"ConQ";1
"ysqle-yahoo-493-4";"ryan reynolds wife";"RQ";2
"ysqle-yahoo-493-5";"ryan reynolds height";"ConQ";1
"ysqle-yahoo-493-6";"snowden girlfriend";"RQ";2
"ysqle-yahoo-493-7";"sloan entourage";"ConQ";2
"ysqle-yahoo-493-8";"cascada";"LQ";2
"ysqle-yahoo-493-9";"2014 nfl mock draft";"ConQ";1
"ysqle-yahoo-494-0";"zoomcare portland";"LQ";1
"ysqle-yahoo-494-1";"imdb nashville";"ConQ";2
"ysqle-yahoo-494-10";"furniture";"ConQ";1
"ysqle-yahoo-494-2";"connie britton";"LQ";1
"ysqle-yahoo-494-3";"abc.com";"LQ";1
"ysqle-yahoo-494-4";"celebrity hairstyles";"ConQ";1
"ysqle-yahoo-494-5";"amanda bynes";"LQ";1
"ysqle-yahoo-494-6";"portland crime map";"ConQ";1
"ysqle-yahoo-494-7";"address numerology";"ConQ";1
"ysqle-yahoo-494-8";"atrophy";"ConQ, LQ";2
"ysqle-yahoo-494-9";"crate and barrel";"LQ";1
"ysqle-yahoo-495-0";"body wrap weight loss";"ConQ";1
"ysqle-yahoo-495-1";"nashville thrift stores";"CatQ";2
"ysqle-yahoo-495-10";"chocolate chip cookie recipe";"ConQ";1
"ysqle-yahoo-495-11";"miley cyrus drugs";"ConQ";1
"ysqle-yahoo-495-12";"elmington park nashville";"LQ";1
"ysqle-yahoo-495-13";"nashville catholic churches";"CatQ";2
"ysqle-yahoo-495-2";"nashville goodwill";"ConQ";2
"ysqle-yahoo-495-3";"nashville skyline";"ConQ, LQ";1
"ysqle-yahoo-495-4";"benefits of earl grey tea";"ConQ";1
"ysqle-yahoo-495-5";"whiskey kitchen nashville";"LQ";1
"ysqle-yahoo-495-6";"doma supreme court";"ConQ";1
"ysqle-yahoo-495-7";"nikki moore";"LQ";1
"ysqle-yahoo-495-8";"the bling ring true story";"ConQ";2
"ysqle-yahoo-495-9";"virago nashville";"LQ";1
"ysqle-yahoo-496-1";"century theaters";"ConQ";1
"ysqle-yahoo-496-2";"century theaters san francisco";"CatQ";10
"ysqle-yahoo-496-3";"century 9 san francisco";"LQ";2
"ysqle-yahoo-498-0";"rotten tomatoes";"ConQ, LQ";2
"ysqle-yahoo-499-0";"the bachelor";"LQ";1
"ysqle-yahoo-499-1";"the east";"LQ";1
"ysqle-yahoo-499-2";"game of thrones";"LQ";1
"ysqle-yahoo-499-3";"tool";"ConQ, LQ";1
"ysqle-yahoo-499-4";"steve guttenberg";"LQ";1
"ysqle-yahoo-499-5";"redbox";"LQ";1
"ysqle-yahoo-499-6";"caddo lake texas";"LQ";1
"ysqle-yahoo-5-0";"skype";"LQ";1
"ysqle-yahoo-5-1";"skype for mac";"ConQ";1
"ysqle-yahoo-500-0";"clarity nails salem nh";"LQ";1
"ysqle-yahoo-500-1";"white house down movie";"ConQ";1
"ysqle-yahoo-500-2";"loews theater methuen ma";"ConQ";2
"ysqle-yahoo-500-3";"lawrence movie theaters";"CatQ";2
"ysqle-yahoo-500-4";"reliefs in lawrence ma";"LQ";1
"ysqle-yahoo-501-0";"is lean cuisine healthy";"QQ";1
"ysqle-yahoo-501-1";"tilapia recipes";"ConQ";1
"ysqle-yahoo-501-10";"the bling ring";"LQ";1
"ysqle-yahoo-501-11";"white bean chicken chili";"ConQ";1
"ysqle-yahoo-501-12";"met rx protein plus";"LQ";2
"ysqle-yahoo-501-13";"gnc health store";"LQ";1
"ysqle-yahoo-501-14";"netflix";"LQ";1
"ysqle-yahoo-501-15";"moviefone";"LQ";1
"ysqle-yahoo-501-2";"flat iron steak recipes";"ConQ";1
"ysqle-yahoo-501-3";"hornet";"ConQ, LQ";1
"ysqle-yahoo-501-4";"stafflinq login";"ConQ";1
"ysqle-yahoo-501-5";"paula deen";"LQ";1
"ysqle-yahoo-501-6";"actress in girl with the dragon tattoo";"CatQ";2
"ysqle-yahoo-501-7";"rooney mara images";"ConQ";1
"ysqle-yahoo-501-8";"winner of the voice 2013";"ConQ";2
"ysqle-yahoo-501-9";"danielle bradbery bio";"ConQ";1
"ysqle-yahoo-502-0";"clearview cinema morristown";"LQ";1
"ysqle-yahoo-502-1";"madison theater";"LQ";1
"ysqle-yahoo-502-10";"fernando torres";"LQ";1
"ysqle-yahoo-502-11";"michael essien";"LQ";1
"ysqle-yahoo-502-12";"modric";"LQ";1
"ysqle-yahoo-502-13";"soccer transfers";"ConQ";1
"ysqle-yahoo-502-14";"david beckham";"LQ";1
"ysqle-yahoo-502-15";"jack wilshere";"LQ";1
"ysqle-yahoo-502-16";"theo walcott";"LQ";1
"ysqle-yahoo-502-17";"tanio";"LQ";2
"ysqle-yahoo-502-18";"tainio";"LQ";2
"ysqle-yahoo-502-2";"54 main madison nj";"LQ";1
"ysqle-yahoo-502-3";"msn news";"ConQ";1
"ysqle-yahoo-502-4";"salerno gmc";"LQ";1
"ysqle-yahoo-502-5";"didier drogba";"LQ";1
"ysqle-yahoo-502-6";"neymar";"LQ";2
"ysqle-yahoo-502-7";"santos soccer club";"LQ";2
"ysqle-yahoo-502-9";"fernando torres chelsea";"ConQ";1
"ysqle-yahoo-503-0";"sodexo email";"ConQ";1
"ysqle-yahoo-503-1";"subaru forester 2014";"LQ";1
"ysqle-yahoo-503-2";"houstonzoo.org";"LQ";1
"ysqle-yahoo-503-3";"yahoo finance search";"ConQ";1
"ysqle-yahoo-504-0";"stuhrling watches";"CatQ";10
"ysqle-yahoo-504-1";"ebooks";"CatQ";100
"ysqle-yahoo-504-2";"inside out movie";"ConQ";1
"ysqle-yahoo-505-0";"carmike cinemas";"LQ";1
"ysqle-yahoo-506-0";"ed begley jr";"LQ";1
"ysqle-yahoo-506-1";"yossi dina";"LQ";1
"ysqle-yahoo-507-0";"little rascals cast";"CatQ";10
"ysqle-yahoo-507-1";"comadre";"LQ";1
"ysqle-yahoo-507-11";"job search";"ConQ";1
"ysqle-yahoo-507-12";"quotes about life";"ConQ";1
"ysqle-yahoo-507-13";"metro blue line schedule";"ConQ";1
"ysqle-yahoo-507-14";"blue line schedule";"ConQ";1
"ysqle-yahoo-507-15";"los angeles blue line schedule";"ConQ";1
"ysqle-yahoo-507-17";"metro";"ConQ, LQ";2
"ysqle-yahoo-507-18";"happy b day cards e-card";"ConQ";1
"ysqle-yahoo-507-19";"gay marriage";"ConQ";1
"ysqle-yahoo-507-2";"club pictures";"ConQ";1
"ysqle-yahoo-507-20";"sunset";"ConQ";1
"ysqle-yahoo-507-21";"broken heart quotes";"ConQ";1
"ysqle-yahoo-507-22";"mothers beach in long beach";"ConQ";1
"ysqle-yahoo-507-4";"los angeles national forest";"LQ";1
"ysqle-yahoo-507-5";"macana";"ConQ";1
"ysqle-yahoo-507-6";"police stick";"ConQ";1
"ysqle-yahoo-507-7";"holding breath underwater";"ConQ";1
"ysqle-yahoo-507-8";"baby cow";"ConQ";1
"ysqle-yahoo-507-9";"towers";"ConQ";1
"ysqle-yahoo-508-0";"cocker spaniel";"ConQ";1
"ysqle-yahoo-508-1";"masters 7 cinemas";"LQ";1
"ysqle-yahoo-508-2";"under the dome";"LQ";1
"ysqle-yahoo-508-3";"goodwin games";"LQ";1
"ysqle-yahoo-508-4";"diamantopoulos";"LQ";2
"ysqle-yahoo-508-5";"into the woods";"LQ";1
"ysqle-yahoo-508-6";"jackson hurst";"LQ";1
"ysqle-yahoo-509-0";"775 area code";"ConQ";2
"ysqle-yahoo-509-1";"hsv 2";"LQ";2
"ysqle-yahoo-509-2";"wet n wild anthony";"LQ";1
"ysqle-yahoo-509-3";"el paso outlet mall";"LQ";2
"ysqle-yahoo-509-4";"el paso malls";"CatQ";2
"ysqle-yahoo-509-5";"spanish province";"CatQ";10
"ysqle-yahoo-509-6";"blaze you out trailer";"ConQ";2
"ysqle-yahoo-509-7";"gloating";"ConQ";1
"ysqle-yahoo-51-0";"best penpal sites";"CatQ";4
"ysqle-yahoo-510-0";"glock green laser";"ConQ";1
"ysqle-yahoo-510-1";"new release dvd";"ConQ";4
"ysqle-yahoo-510-10";"big lots";"LQ";1
"ysqle-yahoo-510-11";"gas grills";"CatQ";100
"ysqle-yahoo-510-12";"big kahuna beach chair";"CatQ";2
"ysqle-yahoo-510-13";"beach chair";"CatQ";100
"ysqle-yahoo-510-14";"rio beach chair";"CatQ";10
"ysqle-yahoo-510-15";"hautelook";"LQ";1
"ysqle-yahoo-510-16";"expedia";"LQ";1
"ysqle-yahoo-510-17";"bath and body works";"LQ";1
"ysqle-yahoo-510-18";"disney store";"LQ";1
"ysqle-yahoo-510-19";"sephora";"LQ";1
"ysqle-yahoo-510-20";"ulta";"LQ";1
"ysqle-yahoo-510-3";"sirius xm";"LQ";1
"ysqle-yahoo-510-4";"pnc online banking";"ConQ";1
"ysqle-yahoo-510-5";"paypal";"LQ";1
"ysqle-yahoo-510-6";"burger king";"LQ";1
"ysqle-yahoo-510-7";"victoria s secret";"LQ";1
"ysqle-yahoo-510-8";"lowes";"LQ";1
"ysqle-yahoo-511-0";"google images";"ConQ";1
"ysqle-yahoo-511-2";"moviefone";"LQ";1
"ysqle-yahoo-512-0";"lancaster movie showtimes";"ConQ";1
"ysqle-yahoo-512-1";"homes for sale lancaster ca";"ConQ";2
"ysqle-yahoo-513-0";"target stores";"CatQ";100
"ysqle-yahoo-513-1";"roku remote not working";"ConQ";1
"ysqle-yahoo-513-2";"amc stubs promo code";"ConQ";1
"ysqle-yahoo-513-3";"man of steel 2013";"LQ";1
"ysqle-yahoo-513-4";"man of steel shirtless";"ConQ";2
"ysqle-yahoo-514-0";"la criada bien criada";"LQ";1
"ysqle-yahoo-514-1";"female reproductive system";"ConQ";1
"ysqle-yahoo-514-2";"confederations cup 2013";"LQ";1
"ysqle-yahoo-514-3";"beluga whale";"ConQ";1
"ysqle-yahoo-515-0";"premium rush";"LQ";1
"ysqle-yahoo-516-0";"wells fargo sign on";"ConQ";1
"ysqle-yahoo-516-1";"longs hawaii kai";"ConQ";1
"ysqle-yahoo-516-10";"gi joe retaliation";"LQ";1
"ysqle-yahoo-516-11";"pb teen pottery barn";"LQ";1
"ysqle-yahoo-516-12";"gymboree play and music";"ConQ";1
"ysqle-yahoo-516-13";"gymboree baby clothes";"CatQ";100
"ysqle-yahoo-516-14";"boh.com";"LQ";1
"ysqle-yahoo-516-15";"wells fargo";"LQ";1
"ysqle-yahoo-516-16";"walmart.com";"LQ";1
"ysqle-yahoo-516-18";"hawaiian electric";"LQ";1
"ysqle-yahoo-516-19";"exxon gas station";"ConQ";2
"ysqle-yahoo-516-2";"waimanalo feed supply";"LQ";1
"ysqle-yahoo-516-21";"gmail sign in account";"ConQ";1
"ysqle-yahoo-516-22";"amazon";"LQ";1
"ysqle-yahoo-516-23";"hgea union";"ConQ";2
"ysqle-yahoo-516-3";"dinar trade";"ConQ";1
"ysqle-yahoo-516-4";"keolu theaters";"CatQ";2
"ysqle-yahoo-516-5";"fandango movies times";"ConQ";1
"ysqle-yahoo-516-6";"kahala theaters";"CatQ";2
"ysqle-yahoo-516-7";"fandango.com";"LQ";1
"ysqle-yahoo-516-8";"kaneohe theaters";"CatQ";2
"ysqle-yahoo-516-9";"water gardens cinema 6";"LQ";2
"ysqle-yahoo-517-0";"yahoo movies";"ConQ";1
"ysqle-yahoo-517-1";"mom movie reviews";"ConQ";1
"ysqle-yahoo-517-2";"epicurious";"LQ";1
"ysqle-yahoo-517-3";"epic";"ConQ, LQ";1
"ysqle-yahoo-517-4";"dr. ben carson";"LQ";1
"ysqle-yahoo-518-0";"yahoo";"LQ";1
"ysqle-yahoo-518-1";"roku purple screen";"ConQ";1
"ysqle-yahoo-518-2";"angel porrino";"LQ";1
"ysqle-yahoo-518-3";"best flea bomb";"CatQ";4
"ysqle-yahoo-518-4";"peanut butter cookies without brown sugar";"ConQ";1
"ysqle-yahoo-518-5";"how many teaspoons in 1 4 cup";"ConQ";1
"ysqle-yahoo-518-6";"the glades season 3";"LQ";1
"ysqle-yahoo-518-7";"kristen renton";"LQ";1
"ysqle-yahoo-519-0";"tron actress";"CatQ";2
"ysqle-yahoo-519-1";"olivia wilde";"LQ";1
"ysqle-yahoo-519-2";"heat vs pacers 2013 game 6";"ConQ";2
"ysqle-yahoo-519-3";"hydrocodone chlorphen er suspension";"ConQ";1
"ysqle-yahoo-519-4";"amox tr-k clv";"ConQ";1
"ysqle-yahoo-519-5";"pat riley";"LQ";1
"ysqle-yahoo-519-6";"xanax";"LQ";1
"ysqle-yahoo-519-7";"buy lunesta";"ConQ";1
"ysqle-yahoo-52-0";"sheen offers role";"ConQ";2
"ysqle-yahoo-521-0";"half price books";"LQ";1
"ysqle-yahoo-521-1";"imdb";"LQ";1
"ysqle-yahoo-521-2";"little treasures sale louisville ky";"LQ";1
"ysqle-yahoo-521-3";"baby boy names";"CatQ";100
"ysqle-yahoo-523-0";"rocky balboa";"LQ";1
"ysqle-yahoo-523-1";"timothy mcveigh";"LQ";1
"ysqle-yahoo-523-10";"christine o donnell";"LQ";1
"ysqle-yahoo-523-11";"best snl hosts";"CatQ";4
"ysqle-yahoo-523-12";"new york governor patterson";"ConQ";2
"ysqle-yahoo-523-13";"the moon titan";"ConQ";2
"ysqle-yahoo-523-14";"what is the longest running tv show";"QQ";3
"ysqle-yahoo-523-15";"oksana baiul";"LQ";1
"ysqle-yahoo-523-16";"taboo black eyed peas";"ConQ";1
"ysqle-yahoo-523-17";"vanessa bayer";"LQ";1
"ysqle-yahoo-523-18";"scarlett johansson";"LQ";1
"ysqle-yahoo-523-19";"example reference page";"ConQ";1
"ysqle-yahoo-523-2";"terry nichols";"LQ";1
"ysqle-yahoo-523-20";"example reference page for resume";"ConQ";1
"ysqle-yahoo-523-21";"how many references on a resume";"QQ";1
"ysqle-yahoo-523-22";"concord nc zip code";"ConQ";1
"ysqle-yahoo-523-23";"capitalone.com";"LQ";1
"ysqle-yahoo-523-24";"subway menu";"ConQ";1
"ysqle-yahoo-523-25";"bbc sherlock episodes";"CatQ";10
"ysqle-yahoo-523-3";"dan rather";"LQ";1
"ysqle-yahoo-523-4";"connie chung";"LQ";1
"ysqle-yahoo-523-5";"ellen degeneres";"LQ";1
"ysqle-yahoo-523-6";"louise lasser";"LQ";1
"ysqle-yahoo-523-7";"kristen wiig";"LQ";1
"ysqle-yahoo-523-8";"lmfao";"LQ";1
"ysqle-yahoo-523-9";"m.i.a";"LQ";2
"ysqle-yahoo-524-0";"yukon, ok";"LQ";1
"ysqle-yahoo-524-1";"oklahoma city, ok";"LQ";1
"ysqle-yahoo-524-3";"amanda bynes google";"ConQ";2
"ysqle-yahoo-524-4";"part of leg";"ConQ";1
"ysqle-yahoo-524-5";"the silver linings playbook";"LQ";1
"ysqle-yahoo-525-0";"hot tug";"LQ";1
"ysqle-yahoo-525-1";"now you see me";"LQ";1
"ysqle-yahoo-525-2";"world war z movie";"ConQ";1
"ysqle-yahoo-525-3";"now you see me rotten tomatoes";"ConQ";1
"ysqle-yahoo-525-4";"world war z movie review";"ConQ";1
"ysqle-yahoo-526-0";"portland";"LQ";2
"ysqle-yahoo-55-0";"amazon black friday 2012";"ConQ";1
"ysqle-yahoo-59-0";"craigslist n ms";"ConQ";2
"ysqle-yahoo-6-0";"louisville courier journal";"LQ";1
"ysqle-yahoo-6-1";"ncaa football scores";"ConQ";1
"ysqle-yahoo-6-10";"big east";"LQ";2
"ysqle-yahoo-6-2";"syracuse.com";"LQ";1
"ysqle-yahoo-6-3";"rochester democrat and chronicle";"ConQ";1
"ysqle-yahoo-6-4";"onondaga community college";"LQ";1
"ysqle-yahoo-6-5";"american hockey league";"LQ";1
"ysqle-yahoo-6-6";"albany times union";"LQ";1
"ysqle-yahoo-6-7";"minneapolis star tribune";"LQ";1
"ysqle-yahoo-6-8";"southeast conference";"LQ";1
"ysqle-yahoo-6-9";"atlantic coast conference";"LQ";1
"ysqle-yahoo-64-0";"lolo jones world cup";"ConQ";2
"ysqle-yahoo-66-0";"sunbeam mixmaster";"ConQ";2
"ysqle-yahoo-67-0";"cyndi lauper lyrics";"ConQ";1
"ysqle-yahoo-67-1";"cyndi lauper all through the night";"LQ";1
"ysqle-yahoo-67-2";"macy cyber monday";"ConQ";1
"ysqle-yahoo-67-3";"she's always a woman lyrics";"ConQ";1
"ysqle-yahoo-67-4";"always something there to remind me lyrics";"ConQ";1
"ysqle-yahoo-68-1";"facebook login";"ConQ";1
"ysqle-yahoo-69-0";"alumni";"ConQ";1
"ysqle-yahoo-70-0";"philadelphia eagles";"LQ";1
"ysqle-yahoo-70-1";"cowboys fans petition obama";"ConQ";2
"ysqle-yahoo-71-0";"mail";"ConQ";1
"ysqle-yahoo-71-1";"etihad";"LQ";1
"ysqle-yahoo-72-0";"msn";"LQ";1
"ysqle-yahoo-72-2";"3riversfcu credit union";"LQ";1
"ysqle-yahoo-73-0";"www.capitalonebank.com";"LQ";1
"ysqle-yahoo-73-1";"dolly parton shoots down nickname";"ConQ";1
"ysqle-yahoo-73-3";"capital one";"LQ";1
"ysqle-yahoo-74-0";"dick morris";"LQ";1
"ysqle-yahoo-74-1";"breitbart";"LQ";1
"ysqle-yahoo-74-2";"swv";"LQ";1
"ysqle-yahoo-74-3";"home depot";"LQ";1
"ysqle-yahoo-74-4";"homemade halloween costumes";"ConQ";1
"ysqle-yahoo-74-5";"homemade pizza recipes";"ConQ";1
"ysqle-yahoo-74-6";"homemade potato chips";"ConQ";1
"ysqle-yahoo-74-7";"homemade pork sausage";"ConQ";1
"ysqle-yahoo-77-0";"asthma";"ConQ";1
"ysqle-yahoo-78-0";"genting awana hotel";"LQ";1
"ysqle-yahoo-78-1";"bus";"ConQ, LQ";2
"ysqle-yahoo-78-10";"adobe pdf converter driver";"ConQ";1
"ysqle-yahoo-78-11";"adobe pdf converter to word";"ConQ";1
"ysqle-yahoo-78-15";"google map";"ConQ";1
"ysqle-yahoo-78-16";"paradigm mall kelana jaya";"ConQ";1
"ysqle-yahoo-78-17";"paradigm mall facebook";"ConQ";1
"ysqle-yahoo-78-18";"paradigm mall gsc";"ConQ";1
"ysqle-yahoo-78-19";"paradigm mall kuala lumpur";"ConQ";1
"ysqle-yahoo-78-2";"pdf converter";"CatQ";10
"ysqle-yahoo-78-20";"paradigm mall malaysia";"LQ";1
"ysqle-yahoo-78-21";"gsc";"LQ";2
"ysqle-yahoo-78-3";"pdf converter online";"CatQ";10
"ysqle-yahoo-78-4";"adobe pdf converter";"ConQ";1
"ysqle-yahoo-78-5";"adobe pdf converter printer";"ConQ";1
"ysqle-yahoo-78-6";"adobe pdf converter downloads";"ConQ";1
"ysqle-yahoo-78-7";"free adobe pdf converter";"ConQ";1
"ysqle-yahoo-78-8";"free adobe pdf converter downloads";"ConQ";1
"ysqle-yahoo-78-9";"adobe pdf converter free download";"ConQ";1
"ysqle-yahoo-79-0";"jay cutler injury";"ConQ";1
"ysqle-yahoo-79-1";"led zeppelin";"LQ";1
"ysqle-yahoo-81-0";"mlive";"LQ";1
"ysqle-yahoo-83-0";"switch back to classic mail";"ConQ";1
"ysqle-yahoo-83-1";"how to switch back to classic mail";"QQ";1
"ysqle-yahoo-84-0";"cartoon";"ConQ";1
"ysqle-yahoo-84-1";"deals and steals";"ConQ";2
"ysqle-yahoo-84-2";"tim tebow rb";"ConQ";2
"ysqle-yahoo-84-3";"yahoo! travel";"ConQ";1
"ysqle-yahoo-84-4";"tim burton";"LQ";1
"ysqle-yahoo-84-5";"tim burton characters";"CatQ";10
"ysqle-yahoo-84-6";"tim burton corpse bride";"LQ";2
"ysqle-yahoo-84-7";"tim burton movies";"CatQ";10
"ysqle-yahoo-85-0";"earthquake hits japan";"ConQ";1
"ysqle-yahoo-86-0";"power bright inverters";"CatQ";10
"ysqle-yahoo-86-1";"natural gas bbq conversion";"ConQ";1
"ysqle-yahoo-88-0";"trendy short hairstyles 2012";"ConQ";1
"ysqle-yahoo-88-1";"trendy hairstyles 2012";"ConQ";1
"ysqle-yahoo-89-0";"google interpreter english to spanish";"ConQ";1
"ysqle-yahoo-89-1";"google translation english to spanish";"ConQ";1
"ysqle-yahoo-9-0";"google.com";"LQ";1
"ysqle-yahoo-90-0";"the post";"LQ";2
"ysqle-yahoo-90-1";"cvs";"LQ";1
"ysqle-yahoo-91-1";"latest lakers rumors";"ConQ";1
"ysqle-yahoo-91-2";"cal lottery";"LQ";1
"ysqle-yahoo-92-0";"youtube";"LQ";1
"ysqle-yahoo-93-1";"bangladesh";"LQ";1
